route_id,agency_id,route_short_name,route_long_name,route_type
BR_TAGO_ICB169000017,A1,46(강화),-,0
BR_TAGO_ICB169000018,A1,47(강화),-,0
BR_TAGO_ICB169000019,A1,61(강화),-,0
BR_TAGO_ICB169000020,A1,62(강화),-,0
BR_TAGO_ICB169000021,A1,905-1(강화),-,0
BR_TAGO_ICB169000022,A1,905-2(강화),-,0
BR_TAGO_ICB169000023,A1,906-1(강화),-,0
BR_TAGO_ICB169000024,A1,906-2(강화),-,0
BR_TAGO_ICB169000027,A1,801,-,0
BR_TAGO_ICB169000028,A1,17,-,0
BR_TAGO_ICB169000029,A1,71,-,0
BR_TAGO_ICB169100002,A1,904(강화),-,0
BR_TAGO_ICB169100003,A1,903(강화),-,0
BR_TAGO_ICB169200008,A1,30A(강화),-,0
BR_TAGO_ICB170000003,A1,십리포행,-,0
BR_TAGO_ICB170000004,A1,방개골(순환행),-,0
BR_TAGO_ICB170000005,A1,선재리행,-,0
BR_TAGO_ICB170100001,A1,영흥도,-,0
BR_TAGO_JCB273000001,A1,1-2,장락로즈웰아파트-제천상고 교차로,0
BR_TAGO_JCB273000002,A1,120,제천역-한일앞,0
BR_TAGO_JCB273000004,A1,1-3,장락로즈웰-동중,0
BR_TAGO_JCB273000006,A1,1-4,장락로즈웰-동중,0
BR_TAGO_JCB273000009,A1,1-5,청전아파트-동중,0
BR_TAGO_JCB273000010,A1,150,제천역-상원곡,0
BR_TAGO_JCB273000011,A1,1-6,장락로즈웰-동중,0
BR_TAGO_JCB273000012,A1,160,제천역-단양,0
BR_TAGO_JCB273000013,A1,161,제천역-단양,0
BR_TAGO_JCB273000014,A1,170,제천역-고수동굴,0
BR_TAGO_JCB273000015,A1,21,제천역-전력관리처 청전주공 2단지앞,0
BR_TAGO_JCB273000016,A1,2-1,장락로즈웰-산업고등학교,0
BR_TAGO_JCB273000017,A1,21,제천역-제천여중 청전파출소,0
BR_TAGO_JCB273000018,A1,21,남당초등학교 제천역-금용아파트,0
BR_TAGO_JCB273000019,A1,21,남당초등학교 제천역-전력관리처 청전주공 2단지앞,0
BR_TAGO_JCB273000022,A1,2-2,장락로즈웰-산업고등학교,0
BR_TAGO_JCB273000024,A1,2-3,청전아파트-산업고등학교,0
BR_TAGO_JCB273000025,A1,233,제천역-토교4리-제천,0
BR_TAGO_JCB273000026,A1,240,제천역-어상천,0
BR_TAGO_JCB273000027,A1,241,제천역-어상천,0
BR_TAGO_JCB273000028,A1,244,제천역-가대리 종점,0
BR_TAGO_JCB273000029,A1,250,제천역-석간동,0
BR_TAGO_JCB273000030,A1,260,제천역-구인사,0
BR_TAGO_JCB273000031,A1,260,260-2(제천역-구인사-석간동-명전),0
BR_TAGO_JCB273000032,A1,31,제천역-세명대-대원대(순환),0
BR_TAGO_JCB273000033,A1,3-1,대원대학교-세명대후문 한방병원,0
BR_TAGO_JCB273000035,A1,31,대원대-세명대-제천역(편도),0
BR_TAGO_JCB273000036,A1,3-2,신백덕일 한마음아파트-세명대후문 한방병원,0
BR_TAGO_JCB273000037,A1,320,송한2리-제천역,0
BR_TAGO_JCB273000038,A1,3-3,장락로즈웰-세명대후문 한방병원,0
BR_TAGO_JCB273000039,A1,330,제천역-주천,0
BR_TAGO_JCB273000040,A1,335,제천역-주천,0
BR_TAGO_JCB273000041,A1,340,제천역-수주장자들,0
BR_TAGO_JCB273000043,A1,350,제천역-중선,0
BR_TAGO_JCB273000044,A1,360,제천역-도원종점,0
BR_TAGO_JCB273000046,A1,38,무덤실-제천역,0
BR_TAGO_JCB273000047,A1,4-1,제전역-장락주공 2단지,0
BR_TAGO_JCB273000048,A1,4-2,천남동 코아루아파트-장락주공 2단지,0
BR_TAGO_JCB273000049,A1,420,장락로즈웰-왕암,0
BR_TAGO_JCB273000051,A1,4-3,신백덕일 한마음아파트-장락주공 2단지,0
BR_TAGO_JCB273000052,A1,430,장락로즈웰-안골,0
BR_TAGO_JCB273000053,A1,431,장락로즈웰-안골,0
BR_TAGO_JCB273000054,A1,440,신백덕일 한마음아파트-디지털전자 고등학교,0
BR_TAGO_JCB273000055,A1,441,장락로즈웰-디지털전자 고등학교,0
BR_TAGO_JCB273000056,A1,442,장락로즈웰-디지털전자 고등학교,0
BR_TAGO_JCB273000058,A1,444,장락로즈웰-디지털전자 고등학교,0
BR_TAGO_JCB273000059,A1,450,장락로즈웰-학산,0
BR_TAGO_JCB273000061,A1,452,장락로즈웰아파트-학산,0
BR_TAGO_JCB273000062,A1,46,장락로즈웰 아파트-제천상고,0
BR_TAGO_JCB273000063,A1,46,장락로즈웰아파트-제천상고,0
BR_TAGO_JCB273000064,A1,47,e편한세상-제천시청,0
BR_TAGO_JCB273000066,A1,48,e편한세상-일진제2공장,0
BR_TAGO_JCB273000067,A1,51,강저동-대원대학교-강저동(순환),0
BR_TAGO_JCB273000068,A1,51,대원대학교 - 강저주공3단지(오전1회운행),0
BR_TAGO_JCB273000069,A1,5-2,신백덕일아파트-제천여고,0
BR_TAGO_JCB273000070,A1,520,제천역-입석2리,0
BR_TAGO_JCB273000071,A1,520,입석2리-제천역,0
BR_TAGO_JCB273000073,A1,523,제천역-입석2리,0
BR_TAGO_JCB273000074,A1,523,제천역-입석2리,0
BR_TAGO_JCB273000075,A1,530,제천역-장곡,0
BR_TAGO_JCB273000076,A1,531,제천역-장곡,0
BR_TAGO_JCB273000077,A1,540,제천역-한반도면,0
BR_TAGO_JCB273000078,A1,540,한반도면-제천역,0
BR_TAGO_JCB273000079,A1,541,제천역-신천중학교,0
BR_TAGO_JCB273000080,A1,550,제천역-금마4리 종점,0
BR_TAGO_JCB273000082,A1,58,강저주공3단지-일진제2공장,0
BR_TAGO_JCB273000083,A1,59,강저주공3단지-일진제2공장,0
BR_TAGO_JCB273000084,A1,6-1,천남동 코아루아파트-내토중학교,0
BR_TAGO_JCB273000086,A1,630,제천역-자작,0
BR_TAGO_JCB273000087,A1,630,제천역-자작,0
BR_TAGO_JCB273000088,A1,630,제천역-자작,0
BR_TAGO_JCB273000089,A1,640,제천역-어상천,0
BR_TAGO_JCB273000090,A1,640,제천역-어상천 -장락로즈,0
BR_TAGO_JCB273000092,A1,650,제천역-오미종점,0
BR_TAGO_JCB273000095,A1,66,신백덕일 한마음아파트-제천역,0
BR_TAGO_JCB273000096,A1,670,제천역-한천,0
BR_TAGO_JCB273000097,A1,670,한천-장락로즈,0
BR_TAGO_JCB273000098,A1,671,장락로즈웰-한천,0
BR_TAGO_JCB273000102,A1,690,제천역-수도사업소,0
BR_TAGO_JCB273000104,A1,820,장락로즈웰-팔송,0
BR_TAGO_JCB273000106,A1,820,장락로즈웰-명암,0
BR_TAGO_JCB273000107,A1,820,문바위-무곡,0
BR_TAGO_JCB273000108,A1,830,장락로즈웰-공전,0
BR_TAGO_JCB273000112,A1,830,장락로즈웰-구곡3리,0
BR_TAGO_JCB273000113,A1,830,장락로즈웰-구곡3리,0
BR_TAGO_JCB273000116,A1,830,장락로즈웰-구곡3리,0
BR_TAGO_JCB273000118,A1,850,장락로즈웰-학산,0
BR_TAGO_JCB273000120,A1,852,장락로즈웰-노목,0
BR_TAGO_JCB273000121,A1,852,장락로즈웰-노목,0
BR_TAGO_JCB273000122,A1,860,장락로즈웰-구곡,0
BR_TAGO_JCB273000123,A1,860,장락로즈웰-구곡,0
BR_TAGO_JCB273000124,A1,860,장락로즈웰-음마곡,0
BR_TAGO_JCB273000125,A1,870,장락로즈웰-음마곡,0
BR_TAGO_JCB273000126,A1,870,장락로즈웰-음마곡,0
BR_TAGO_JCB273000128,A1,880,장락로즈웰-백운-장락로즈웰(순환),0
BR_TAGO_JCB273000129,A1,880,장락로즈웰-백운-장락로즈웰(순환),0
BR_TAGO_JCB273000133,A1,881,백운-장락로즈웰,0
BR_TAGO_JCB273000136,A1,881,장락로즈웰-백운,0
BR_TAGO_JCB273000137,A1,882,무곡-모정입구,0
BR_TAGO_JCB273000138,A1,882,백운-무곡,0
BR_TAGO_JCB273000142,A1,891,백운-애련리,0
BR_TAGO_JCB273000143,A1,891,애련리-백운,0
BR_TAGO_JCB273000144,A1,892,백운-매촌,0
BR_TAGO_JCB273000148,A1,895,백운-차도리,0
BR_TAGO_JCB273000149,A1,895,백운-차도리,0
BR_TAGO_JCB273000150,A1,895,백운-차도리,0
BR_TAGO_JCB273000153,A1,921,금용아파트-대장리,0
BR_TAGO_JCB273000154,A1,921,금용아파트-대장리,0
BR_TAGO_JCB273000158,A1,930,금용아파트-장선리,0
BR_TAGO_JCB273000160,A1,940,금용아파트-장선리,0
BR_TAGO_JCB273000161,A1,940,금용아파트-장선리,0
BR_TAGO_JCB273000162,A1,941,금용아파트-사곡,0
BR_TAGO_JCB273000163,A1,942,금용아파트-장선리,0
BR_TAGO_JCB273000164,A1,950,금용아파트-청풍,0
BR_TAGO_JCB273000165,A1,950,청풍-제천역,0
BR_TAGO_JCB273000166,A1,951,청풍-대류,0
BR_TAGO_JCB273000167,A1,952,금융APT-학현,0
BR_TAGO_JCB273000168,A1,952,청풍농협-학현,0
BR_TAGO_JCB273000169,A1,953,금용아파트-수산,0
BR_TAGO_JCB273000170,A1,953,금용아파트-수산,0
BR_TAGO_JCB273000171,A1,953,금용아파트-수산,0
BR_TAGO_JCB273000172,A1,954,청풍-서곡,0
BR_TAGO_JCB273000173,A1,955,청풍-용곡,0
BR_TAGO_JCB273000174,A1,955,청풍-용곡,0
BR_TAGO_JCB273000176,A1,960,수산-제천역,0
BR_TAGO_JCB273000177,A1,961,금용아파트-대전리,0
BR_TAGO_JCB273000178,A1,961,금용아파트-대전리,0
BR_TAGO_JCB273000179,A1,961,수산-대전리,0
BR_TAGO_JCB273000180,A1,962,수산-지곡,0
BR_TAGO_JCB273000181,A1,962,수산-지곡,0
BR_TAGO_JCB273000182,A1,963,수산-벌말,0
BR_TAGO_JCB273000183,A1,970,금용아파트-덕산,0
BR_TAGO_JCB273000184,A1,970,덕산-제천역,0
BR_TAGO_JCB273000187,A1,971,덕산-양주동,0
BR_TAGO_JCB273000189,A1,974,(덕산-서창리)(순환),0
BR_TAGO_JCB273000202,A1,960,금용APT-용곡-고명리-수산(),0
BR_TAGO_JCB273000203,A1,960,수산-남당초,0
BR_TAGO_JCB273000204,A1,35,제천역-세명대-청소년수련관-제천역(순환),0
BR_TAGO_JCB273000205,A1,35,제천역-청소년수련관-세명대(순환),0
BR_TAGO_JCB273000206,A1,2-4,강저주공3단지 - 산업고등학교(학교선),0
BR_TAGO_JCB273000207,A1,46,신백덕일한마음APT-장락로즈웰(편도),0
BR_TAGO_JCB273000208,A1,21,제천역(삼익상가) - 비둘기APT,0
BR_TAGO_JCB273000211,A1,550-1,제천역 - 신천 - 용석1리,0
BR_TAGO_JCB273000213,A1,550-2,용석1리 - 바둑골 - 제천역,0
BR_TAGO_JCB273000214,A1,53,강저동-세명대-대원대,0
BR_TAGO_JCB273000215,A1,53,대원대-세명대-강저동,0
BR_TAGO_JCB273000216,A1,51,강저주공3단지 - 대원대학,0
BR_TAGO_JCB273000225,A1,984,984(덕산->한수->송계->덕산),0
BR_TAGO_JCB273000226,A1,974,947-2(덕산->신현1리->덕곡->서창리->덕산),0
BR_TAGO_JCB273000227,A1,981,981-1(덕산->삼전->송계->억수->덕산),0
BR_TAGO_JCB273000230,A1,981,981(덕산->삼전->억수->송계->금곡->덕산),0
BR_TAGO_JCB273000231,A1,983,983-4(덕산->한수->송계->골뫼->한수->상노리->덕,0
BR_TAGO_JCB273000234,A1,983,983-5,0
BR_TAGO_JCB273000235,A1,895,895-1(장락로즈웰-백운),0
BR_TAGO_JCB273000236,A1,220,220-1(제천역-입석-장락로즈웰),0
BR_TAGO_JCB273000238,A1,961,961-3(수산-대전리-수곡-수산),0
BR_TAGO_JCB273000239,A1,260,260-1(제천역-명전-구인사),0
BR_TAGO_JCB273000240,A1,852,852-2(탁사정-장락로즈웰),0
BR_TAGO_JCB273000242,A1,260,260-3(제천역_구인사_(복)명전_제천,0
BR_TAGO_JCB273000245,A1,670,장락로즈웰-한,0
BR_TAGO_JCB273000246,A1,633,633 자작-장락로즈,0
BR_TAGO_JCB273000248,A1,77,제2산업단지-대원대,0
BR_TAGO_JCB273000249,A1,77,77-1(대원대-제2산업단지),0
BR_TAGO_JCB273000251,A1,925,금융APT-월림1,0
BR_TAGO_JCB273000252,A1,925,월림-남당초등학,0
BR_TAGO_JCB273000253,A1,925,금융APT-월림1,0
BR_TAGO_JCB273000254,A1,67,일진제2공장-대원대,0
BR_TAGO_JCB273000255,A1,67,일진제2공장-신백덕일한마음APT,0
BR_TAGO_JCB273000256,A1,7-1,강저주공3단지-한,0
BR_TAGO_JCB273000257,A1,74,제2산단-장락로즈,0
BR_TAGO_JCB273000258,A1,1-7,동중-내토,0
BR_TAGO_JCB273000259,A1,71,제천역-제천역,0
BR_TAGO_JCB273000260,A1,71,제2산단-제천역,0
BR_TAGO_JCB273000262,A1,1-8,왕미초등학교-제천도중학교,0
BR_TAGO_JCB273000263,A1,950,청풍농협-제천,0
BR_TAGO_JCB273000264,A1,672,강저주공3단지-한천,0
BR_TAGO_JCB273000267,A1,72,화산동행정복지센터-제2산,0
BR_TAGO_JCB273000268,A1,35,제천역-청소년수련회관-대원,0
BR_TAGO_JCB273000269,A1,670,한천_제천,0
BR_TAGO_JEB405090091,A1,900,조천리: 김녕해수욕장▶조천리,0
BR_TAGO_JEB405090092,A1,900,김녕해수욕장: 조천리▶김녕해수욕장,0
BR_TAGO_JEB405104301,A1,43-2,제주버스터미널: 제주절물자연휴양림▶제주버스터미널,0
BR_TAGO_JEB405104302,A1,43-2,제주절물자연휴양림: 제주버스터미널▶제주절물자연휴양림,0
BR_TAGO_JEB405104303,A1,43-2,제주버스터미널: 제주평화양로원▶제주버스터미널,0
BR_TAGO_JEB405104305,A1,43-2,제주평화양로원: 제주버스터미널▶제주평화양로원,0
BR_TAGO_JEB405104306,A1,43-2,제주국제공항6: 제주평화양로원▶제주국제공항6,0
BR_TAGO_JEB405104307,A1,43-2,제주평화양로원: 제주국제공항3▶제주평화양로원,0
BR_TAGO_JEB405104308,A1,43-2,제주평화양로원: 제주버스터미널▶제주평화양로원 입구,0
BR_TAGO_JEB405104309,A1,43-1,제주버스터미널: 제주절물자연휴양림▶제주버스터미널,0
BR_TAGO_JEB405104310,A1,43-1,제주절물자연휴양림: 차고지▶제주절물자연휴양림,0
BR_TAGO_JEB405104311,A1,43-1,제주버스터미널: 제주평화양로원▶제주버스터미널,0
BR_TAGO_JEB405104314,A1,43-1,제주평화양로원: 차고지▶제주평화양로원,0
BR_TAGO_JEB405104315,A1,43-1,제주평화양로원: 제주버스터미널▶제주평화양로원,0
BR_TAGO_JEB405104316,A1,43-1,제주절물자연휴양림: 제주국제공항3▶제주절물자연휴양림,0
BR_TAGO_JEB405104318,A1,43-1,제주평화양로원: 차고지▶제주평화양로원 입구,0
BR_TAGO_JEB405130001,A1,300,신사동: 번대동▶신사동,0
BR_TAGO_JEB405130002,A1,300,번대동: 신사동▶번대동,0
BR_TAGO_JEB405130003,A1,300,신사동: 노형오거리▶신사동,0
BR_TAGO_JEB405130004,A1,300,번대동: 삼양동주민센터▶번대동,0
BR_TAGO_JEB405130005,A1,300,노형오거리: 신사동▶노형오거리,0
BR_TAGO_JEB405131101,A1,311,신사동: 한라수목원▶신사동,0
BR_TAGO_JEB405131102,A1,311,한라수목원: 신사동▶한라수목원,0
BR_TAGO_JEB405131103,A1,311,신사동: 한라병원▶신사동,0
BR_TAGO_JEB405131104,A1,311,한라병원: 신사동▶한라병원,0
BR_TAGO_JEB405131105,A1,311,한라수목원: 조천만세동산▶한라수목원,0
BR_TAGO_JEB405131201,A1,312,신사동: 한라수목원▶신사동,0
BR_TAGO_JEB405131202,A1,312,한라수목원: 신사동▶한라수목원,0
BR_TAGO_JEB405131203,A1,312,신사동: 제주시청▶신사동,0
BR_TAGO_JEB405131204,A1,312,탐라도서관: 신사동▶탐라도서관,0
BR_TAGO_JEB405131205,A1,312,한라병원: 신사동▶한라병원,0
BR_TAGO_JEB405131501,A1,315,국제여객선터미널: 수산회차지▶국제여객선터미널,0
BR_TAGO_JEB405131502,A1,315,수산회차지: 국제여객선터미널▶수산회차지,0
BR_TAGO_JEB405131503,A1,315,국제여객선터미널: 외도초등학교▶국제여객선터미널,0
BR_TAGO_JEB405131504,A1,315,수산회차지: 제주버스터미널▶수산회차지,0
BR_TAGO_JEB405131507,A1,315,"동문로터리,: 수산회차지▶동문로터리, 동문시장",0
BR_TAGO_JEB405131508,A1,315,하귀초등학교: 국제여객선터미널▶하귀초등학교,0
BR_TAGO_JEB405131601,A1,316,삼양종점: 번대동▶삼양종점,0
BR_TAGO_JEB405131602,A1,316,번대동: 삼양종점▶번대동,0
BR_TAGO_JEB405131603,A1,316,삼양종점: 하귀초등학교▶삼양종점,0
BR_TAGO_JEB405131604,A1,316,외도부영: 삼양종점▶외도부영 2차 아파트,0
BR_TAGO_JEB405132001,A1,320,삼화지구: 수산회차지▶삼화지구,0
BR_TAGO_JEB405132002,A1,320,수산회차지: 삼화초등학교▶수산회차지,0
BR_TAGO_JEB405132003,A1,320,삼화지구: 하귀 하나로마트▶삼화지구,0
BR_TAGO_JEB405132004,A1,320,하귀: 삼화초등학교▶하귀 하나로마트,0
BR_TAGO_JEB405132005,A1,320,삼화지구: 광평동로 노형성당▶삼화지구,0
BR_TAGO_JEB405132511,A1,325,신사동: 한라수목원▶신사동,0
BR_TAGO_JEB405132512,A1,325,한라수목원: 신사동▶한라수목원,0
BR_TAGO_JEB405132513,A1,325,한라수목원: 조천환승정류장▶한라수목원,0
BR_TAGO_JEB405132514,A1,325,탐라도서관: 신사동▶탐라도서관,0
BR_TAGO_JEB405132515,A1,325,한라수목원: 사라봉▶한라수목원,0
BR_TAGO_JEB405132601,A1,326,신사동: 한라수목원▶신사동,0
BR_TAGO_JEB405132602,A1,326,한라수목원: 신사동▶한라수목원,0
BR_TAGO_JEB405132603,A1,326,탐라도서관: 신사동▶탐라도서관,0
BR_TAGO_JEB405132604,A1,326,"신사동: 동문로터리, 동문시장▶신사동",0
BR_TAGO_JEB405133101,A1,331,삼양종점: 한라수목원▶삼양종점,0
BR_TAGO_JEB405133102,A1,331,한라수목원: 삼양종점▶한라수목원,0
BR_TAGO_JEB405133103,A1,331,삼양3동포구: 한라수목원▶삼양3동포구,0
BR_TAGO_JEB405133104,A1,331,한라수목원: 삼양3동포구▶한라수목원,0
BR_TAGO_JEB405133201,A1,332,삼양종점: 한라수목원▶삼양종점,0
BR_TAGO_JEB405133202,A1,332,한라수목원: 삼양종점▶한라수목원,0
BR_TAGO_JEB405133203,A1,332,삼양3동포구: 한라수목원▶삼양3동포구,0
BR_TAGO_JEB405133204,A1,332,한라수목원: 삼양3동포구▶한라수목원,0
BR_TAGO_JEB405133205,A1,332,삼양종점: 제원아파트▶삼양종점,0
BR_TAGO_JEB405133521,A1,335,초낭가름: 제주관광대학▶초낭가름,0
BR_TAGO_JEB405133523,A1,335,동회천: 제주관광대학▶동회천,0
BR_TAGO_JEB405133524,A1,335,제주관광대학: 동회천▶제주관광대학,0
BR_TAGO_JEB405133525,A1,335,초낭가름: 백록초등학교▶초낭가름,0
BR_TAGO_JEB405133526,A1,335,백록초등학교: 봉개동 큰동네▶백록초등학교,0
BR_TAGO_JEB405133527,A1,335,백록초등학교: 동회천▶백록초등학교,0
BR_TAGO_JEB405133601,A1,336,초낭가름: 제주관광대학▶초낭가름,0
BR_TAGO_JEB405133602,A1,336,제주관광대학: 봉개동 큰동네▶제주관광대학,0
BR_TAGO_JEB405133603,A1,336,동회천: 제주관광대학▶동회천,0
BR_TAGO_JEB405133604,A1,336,제주관광대학: 동회천▶제주관광대학,0
BR_TAGO_JEB405133605,A1,336,초낭가름: 제주한라대학교▶초낭가름,0
BR_TAGO_JEB405133606,A1,336,제주한라대학교: 봉개동 큰동네▶제주한라대학교,0
BR_TAGO_JEB405134101,A1,341,신사동: 제주대학교▶신사동,0
BR_TAGO_JEB405134102,A1,341,제주대학교: 신사동▶제주대학교,0
BR_TAGO_JEB405134103,A1,341,신사동: 영주고등학교▶신사동,0
BR_TAGO_JEB405134105,A1,341,함덕환승정류장: 제주대학교▶함덕환승정류장,0
BR_TAGO_JEB405134106,A1,341,제주대학교: 조천리▶제주대학교,0
BR_TAGO_JEB405134107,A1,341,제주대학교: 삼화지구▶제주대학교,0
BR_TAGO_JEB405134201,A1,342,신사동: 제주대학교▶신사동,0
BR_TAGO_JEB405134202,A1,342,제주대학교: 신사동▶제주대학교,0
BR_TAGO_JEB405134203,A1,342,신사동: 영주고등학교▶신사동,0
BR_TAGO_JEB405134204,A1,342,영주고등학교: 신사동▶영주고등학교,0
BR_TAGO_JEB405134522,A1,345,제주대학교: 제주대학교▶제주대학교,0
BR_TAGO_JEB405134601,A1,346,도련초등학교: 영주고등학교▶도련초등학교 [제일중.도련초],0
BR_TAGO_JEB405134602,A1,346,영주고등학교: 도련초등학교▶영주고등학교 [도련초.제일중],0
BR_TAGO_JEB405134603,A1,346,영주고등학교: 영주고등학교▶영주고등학교 [제일중.도련초.제일중],0
BR_TAGO_JEB405134604,A1,346,영주고등학교: 영주고등학교▶영주고등학교 [제일중.도련초.한일베라체],0
BR_TAGO_JEB405134605,A1,346,영주고등학교: 영주고등학교▶영주고등학교 [한일베라체.도련초.제일중],0
BR_TAGO_JEB405134606,A1,346,영주고등학교: 영주고등학교▶영주고등학교 [한일베라체.도련초.한일베라체],0
BR_TAGO_JEB405134607,A1,346,영주고등학교: 제주대학교▶영주고등학교 [제일중.도련초.제일중],0
BR_TAGO_JEB405134608,A1,346,영주고등학교: 제주대학교▶영주고등학교 [한일베라체.도련초.제일중],0
BR_TAGO_JEB405134609,A1,346,제주대학교: 영주고등학교▶제주대학교 [한일베라체.도련초.한일베라체],0
BR_TAGO_JEB405134610,A1,346,제주대학교: 영주고등학교▶제주대학교 [한일베라체.도련초.제일중],0
BR_TAGO_JEB405134611,A1,346,제주중앙여자고등학교: 영주고등학교▶제주중앙여자고등학교 [제일중.도련초.제일중],0
BR_TAGO_JEB405134612,A1,346,제주중앙여자고등학교: 영주고등학교▶제주중앙여자고등학교 [한일베라체.도련초.제일중],0
BR_TAGO_JEB405134701,A1,347,시각장애인복지관: 월평 회차지▶시각장애인복지관,0
BR_TAGO_JEB405134702,A1,347,아라중학교: 월평 회차지▶아라중학교,0
BR_TAGO_JEB405134801,A1,348,신사동: 월평 회차지▶신사동,0
BR_TAGO_JEB405134802,A1,348,월평: 신사동▶월평 회차지,0
BR_TAGO_JEB405134901,A1,349,신사동: 월평 회차지▶신사동,0
BR_TAGO_JEB405134902,A1,349,월평: 신사동▶월평 회차지,0
BR_TAGO_JEB405135101,A1,351,초낭가름: 제주대학교▶초낭가름,0
BR_TAGO_JEB405135102,A1,351,제주대학교: 봉개동 큰동네▶제주대학교,0
BR_TAGO_JEB405135103,A1,351,동회천: 제주대학교▶동회천,0
BR_TAGO_JEB405135104,A1,351,제주대학교: 동회천▶제주대학교,0
BR_TAGO_JEB405135106,A1,351,영주고등학교: 봉개동 큰동네▶영주고등학교,0
BR_TAGO_JEB405135201,A1,352,초낭가름: 제주대학교▶초낭가름,0
BR_TAGO_JEB405135202,A1,352,제주대학교: 봉개동 큰동네▶제주대학교,0
BR_TAGO_JEB405135203,A1,352,초낭가름: 영주고등학교▶초낭가름,0
BR_TAGO_JEB405135204,A1,352,영주고등학교: 봉개동 큰동네▶영주고등학교,0
BR_TAGO_JEB405135521,A1,355,제주대학교: 수산회차지▶제주대학교,0
BR_TAGO_JEB405135522,A1,355,수산회차지: 제주대학교▶수산회차지,0
BR_TAGO_JEB405135523,A1,355,제주대학교: 수산회차지▶제주대학교 [신산마을],0
BR_TAGO_JEB405135524,A1,355,수산회차지: 영주고등학교▶수산회차지,0
BR_TAGO_JEB405135601,A1,356,제주대학교: 수산회차지▶제주대학교,0
BR_TAGO_JEB405135602,A1,356,수산회차지: 제주대학교▶수산회차지,0
BR_TAGO_JEB405135603,A1,356,영주고등학교: 수산회차지▶영주고등학교,0
BR_TAGO_JEB405135604,A1,356,수산회차지: 영주고등학교▶수산회차지,0
BR_TAGO_JEB405135608,A1,356,하귀초등학교: 제주대학교▶하귀초등학교,0
BR_TAGO_JEB405135651,A1,356-1,제주대학교: 하귀환승정류장▶제주대학교,0
BR_TAGO_JEB405135701,A1,357,월평: 수산회차지▶월평 회차지,0
BR_TAGO_JEB405135702,A1,357,수산회차지: 월평 회차지▶수산회차지,0
BR_TAGO_JEB405135801,A1,358,월평: 수산회차지▶월평 회차지,0
BR_TAGO_JEB405135802,A1,358,수산회차지: 월평 회차지▶수산회차지,0
BR_TAGO_JEB405136001,A1,360,제주대학교: 부영아파트▶제주대학교,0
BR_TAGO_JEB405136002,A1,360,부영아파트: 제주대학교▶부영아파트,0
BR_TAGO_JEB405136003,A1,360,영주고등학교: 부영아파트▶영주고등학교,0
BR_TAGO_JEB405136004,A1,360,부영아파트: 영주고등학교▶부영아파트,0
BR_TAGO_JEB405136007,A1,360,제주대학교병원: 부영아파트▶제주대학교병원,0
BR_TAGO_JEB405136008,A1,360,부영아파트: 제주대학교병원▶부영아파트,0
BR_TAGO_JEB405136009,A1,360,제주국제대학교: 한라병원▶제주국제대학교,0
BR_TAGO_JEB405136012,A1,360,연동대림1차아파트: 제주대학교▶연동대림1차아파트,0
BR_TAGO_JEB405136521,A1,365,제주한라대학교: 제주대학교▶제주한라대학교,0
BR_TAGO_JEB405136522,A1,365,제주대학교: 제주한라대학교▶제주대학교,0
BR_TAGO_JEB405136523,A1,365,제주한라대학교: 영주고등학교▶제주한라대학교,0
BR_TAGO_JEB405136524,A1,365,영주고등학교: 제주한라대학교▶영주고등학교,0
BR_TAGO_JEB405136525,A1,365,제주대학교: 월성마을▶제주대학교,0
BR_TAGO_JEB405136528,A1,365,제주한라대학교: 제주국제대학교▶제주한라대학교,0
BR_TAGO_JEB405136529,A1,365,제주국제대학교: 제주한라대학교▶제주국제대학교,0
BR_TAGO_JEB405136530,A1,365,제주한라대학교: 제주대학교병원▶제주한라대학교,0
BR_TAGO_JEB405136601,A1,366,영주고등학교: 제주한라대학교▶영주고등학교,0
BR_TAGO_JEB405136701,A1,367,제주한라대학교: 월평마을▶제주한라대학교,0
BR_TAGO_JEB405136702,A1,367,월평마을: 제주한라대학교▶월평마을,0
BR_TAGO_JEB405136801,A1,368,월평마을: 제주한라대학교▶월평마을,0
BR_TAGO_JEB405136901,A1,369,제주한라대학교: 월평마을▶제주한라대학교,0
BR_TAGO_JEB405137001,A1,370,제주대학교병원: 수산회차지▶제주대학교병원 정문,0
BR_TAGO_JEB405137002,A1,370,수산회차지: 제주대학교병원 정문▶수산회차지,0
BR_TAGO_JEB405137003,A1,370,수산회차지: 제주국제공항6▶수산회차지,0
BR_TAGO_JEB405138001,A1,380,제주대학교병원: 신사동▶제주대학교병원 정문,0
BR_TAGO_JEB405138002,A1,380,신사동: 제주대학교병원 정문▶신사동,0
BR_TAGO_JEB405241101,A1,411,국제여객선터미널: 국제여객선터미널▶국제여객선터미널,0
BR_TAGO_JEB405241102,A1,411,"국제여객선터미널: 동문로터리, 동문시장▶국제여객선터미널",0
BR_TAGO_JEB405241104,A1,411,국제여객선터미널: 대기고등학교▶국제여객선터미널,0
BR_TAGO_JEB405241201,A1,412,국제여객선터미널: 국제여객선터미널▶국제여객선터미널,0
BR_TAGO_JEB405241202,A1,412,"동문로터리,: 국제여객선터미널▶동문로터리, 동문시장",0
BR_TAGO_JEB405241203,A1,412,국제여객선터미널: 제주시청▶국제여객선터미널,0
BR_TAGO_JEB405241204,A1,412,국제여객선터미널: 월평마을▶국제여객선터미널,0
